v
-22.036947
-21.258896
-20.428047
-19.552736
-18.635746
-17.693747
-16.718403
-15.704155
-14.653784
-13.5922985
-12.533592
-11.505451
-10.516212
-9.546425
-8.576638
-7.5957365
-6.5981617
-5.586693
-4.58634
-3.6082163
-2.6689959
-1.7492266
-0.8350148
0.09586954
1.0628777
2.063231
3.0691416
4.0305924
4.9086804
5.697848
6.4147677
7.0900064
7.893068
8.640554
9.3797035
10.085508
10.77742
11.435986
12.047313
12.505808
12.822586
13.131029
13.456143
13.7729225
14.131382
14.623222
15.27901
16.043169
16.851788
17.65485
18.455132
19.272087
20.089043
20.889324
21.697943
22.53157
23.348526
24.134916
24.893517
25.568756
26.107834
26.49686
26.741392
26.849764
26.827534
26.685816
26.47741
26.305126
26.174524
26.041143
25.89387
25.732702
25.53541
25.279764
24.949091
24.557287
24.10157
23.576385
22.990067
22.328722
21.564564
20.664246
19.64722
18.527378
17.299168
15.9625845
14.528745
13.03933
11.527685
9.99381
8.40436
6.7426615
5.0253882
3.2692122
1.4796915
-0.3654046
-2.2577395
-4.175083
-6.1007633
-8.009771
-9.879876
-11.722193
-13.528387
-15.281784
-16.976828
-18.602402
-20.161285
-21.709055
-23.26516
-24.78792
-26.205088
-27.458305
-28.533688
-29.406216
-30.020325
-30.353775
-30.501049
-30.614979
-30.798374
-31.045685
-31.290215
-31.487507
-31.61533
-31.682022
-31.707031
-31.6848
-31.568092
-31.306889
-30.912304
-30.448254
-29.981419
-29.550713
-29.142235
-28.714306
-28.25581
-27.775085
-27.269352
-26.721935
-26.116167
-25.446486
-24.768469
-24.104345
-23.251266
-22.337053
-21.35893
-20.344683
-19.34155
-18.399551
-17.474226
-16.532227
-15.606899
-14.726032
-13.867395
-13.011538
-12.172352
-11.360954
-10.557894
-9.696478
-8.785045
-7.8458242
-6.8760376
-5.8645687
-4.8447647
-3.8221807
-2.7829256
-1.6853151
-0.5376878
0.5599222
1.5130365
2.3216555
3.0746992
3.8666456
4.725282
5.60337
6.4147677
7.1622543
7.44013
8.368236
9.115722
9.771509
10.39673
11.008057
11.619384
12.139011
12.678091
13.217171
13.734019
14.175842
14.681577
15.281789
15.865328
16.44331
17.068531
17.74377
18.521822
19.42214
20.4086
21.428404
22.456545
23.51803
24.562845
25.474277
26.193975
26.624683
26.738613
26.674702
26.580223
26.463516
26.324577
26.271782
26.332914
26.413498
26.449621
26.446842
26.424614
26.349586
26.180082
25.904985
25.521517
25.076916
24.554508
23.954296
23.245712
22.439873
21.533997
20.519749
19.39991
18.193928
16.904583
15.565222
14.175842
12.716993
11.155331
9.490854
7.7457933
5.953494
4.083389
2.0882397
0.004170418
-2.1104655
-4.2112074
-6.2674894
-8.25986
-10.182761
-12.075096
-13.978546
-15.870882
-17.699305
-19.47771
-21.197763
-22.83723
-24.410007
-25.957777
-27.47776
-28.90604
-30.156483
-31.23742
-32.207207
-33.06584
-33.69662
-34.03007
-34.091206
-33.94671
-33.72719
-33.535454
-33.335384
-33.09919
-32.829647
-32.51287
-32.17942
-31.848747
-31.515297
-31.129047
-30.687225
-30.212059
-29.734112
-29.261723
-28.77544
-28.244698
-27.675049
-27.038715
-26.269
-25.47983
-24.782362
-24.026539
-23.179018
-22.239798
-21.22277
-20.058472
-18.977533
-17.88826
-16.729517
-15.545767
-14.459272
-13.514494
-12.683645
-11.938936
-11.266478
-10.669044
-10.110514
-9.524195
-8.882301
-8.195949
-7.4484615
-6.653737
-5.8034363
-4.8280916
-3.705473
-2.4689255
-1.3046255
-0.3209443
0.5571432
1.3713198
2.0437796
2.6828942
3.377584
4.1111765
4.8280964
5.5561314
6.425883
7.5123777
8.501616
9.465845
10.416182
11.274818
12.061207
12.805914
13.570073
14.217524
14.581541
14.687134
14.714922
14.806621
14.945559
15.259559
15.745841
16.346054
17.196354
18.313416
19.697237
21.203323
22.728863
24.118242
24.949091
25.5104
26.099499
26.344028
26.396826
26.396826
26.16619
25.874418
25.835516
26.010578
26.152294
26.291233
26.466295
26.49686
26.438507
26.441286
26.410719
26.257887
26.018913
25.691021
25.218632
24.654543
24.020987
23.287394
22.35929
21.21166
20.033466
18.88306
17.649292
16.321045
14.995576
13.6228695
12.105667
10.410624
8.562749
6.6120596
4.589123
2.5411775
0.49323177
-1.596395
-3.8027296
-6.0979853
-8.337665
-10.441186
-12.514139
-14.575979
-16.63504
-18.663534
-20.439161
-22.023054
-23.673637
-25.399246
-27.097069
-28.65873
-29.964748
-31.165173
-32.418392
-33.599365
-34.63584
-35.544495
-36.311436
-36.869965
-37.167294
-37.203415
-36.92554
-36.3948
-35.786247
-35.09156
-34.341293
-33.718853
-33.182552
-32.615685
-32.009914
-31.429153
-30.828941
-30.087013
-29.245049
-28.77544
-28.18634
-27.347157
-26.55521
-25.777159
-24.974096
-24.107124
-23.154009
-22.134205
-21.15886
-19.986223
-18.744118
-17.354738
-16.09874
-14.965006
-14.034121
-13.317202
-12.5613785
-11.77499
-11.052513
-10.3772745
-9.793735
-9.374142
-9.0657
-8.723912
-8.34878
-7.954196
-7.4345684
-6.7232056
-5.8451176
-4.903118
-3.9361105
-3.0274563
-2.1493683
-1.5102534
-1.1073332
-0.5237942
0.22369242
1.1406827
2.1993902
3.238646
4.275123
5.3338304
6.425883
6.814909
8.22374
9.829863
11.033066
11.836127
12.516923
13.075454
13.470037
14.145276
14.834409
14.914992
14.892762
15.620797
16.701735
17.282495
17.618725
18.035538
18.538494
19.438812
20.644794
21.903572
23.212368
24.362774
25.504845
26.107834
26.193975
26.016136
25.743816
25.396473
25.068579
25.11026
25.271427
25.390915
25.452047
25.415924
25.427038
25.577091
25.713251
25.779942
25.691021
25.485392
25.260313
25.007446
24.629534
24.084898
23.29851
22.342615
21.289467
20.080706
18.835821
17.674301
16.46276
15.006691
13.336658
11.566587
9.818748
8.079245
6.27583
4.472415
2.5856376
0.5877099
-1.454678
-3.6276684
-5.7256308
-7.69855
-9.768726
-11.805557
-13.975767
-16.204332
-18.374544
-20.55587
-22.753868
-24.862946
-26.702484
-28.280819
-29.59795
-30.901192
-32.343365
-33.67717
-34.852585
-35.900177
-36.794937
-37.514637
-38.206547
-38.89846
-39.290264
-39.25692
-38.906796
-38.462193
-37.903664
-36.997787
-35.800144
-34.59972
-33.777206
-33.18533
-32.42395
-31.495846
-30.409348
-29.55349
-28.708748
-27.92514
-27.097069
-26.160627
-25.221405
-24.307194
-23.370752
-22.206451
-21.083834
-19.961214
-18.846931
-17.546473
-16.20989
-14.95389
-13.8146
-12.7142105
-11.6860695
-10.769079
-10.04938
-9.321345
-8.604425
-7.934745
-7.492922
-7.3150816
-7.192816
-7.212268
-7.2650642
-7.231719
-7.192816
-6.926055
-6.350852
-5.628375
-5.022605
-4.3362513
-3.4776154
-2.5939693
-1.7881293
-0.8822541
-0.17089176
0.3820815
1.1684704
2.4856024
3.908327
5.1282024
5.9673877
7.195599
8.3598995
9.449173
10.632925
11.816675
12.808693
13.7701435
14.581541
15.170638
15.037258
16.101522
17.240814
17.13522
16.162655
16.382177
17.65485
19.202618
20.572546
21.77575
23.062315
24.004314
24.385004
24.401676
24.546171
24.912968
25.193623
25.160278
24.99633
25.004667
25.113039
25.115818
25.035233
24.915747
24.804596
24.793482
24.946314
24.924084
24.790703
24.643429
24.426685
24.134916
23.737553
23.387428
23.031748
22.603819
21.970263
20.914333
19.649998
18.349539
17.065752
15.806974
14.373135
12.761454
11.2248
9.799296
8.182058
6.4064317
4.541884
2.5939739
0.70997524
-1.4380059
-3.8888712
-6.0146217
-7.962532
-10.032708
-12.327963
-14.578758
-16.579464
-18.53849
-20.525303
-22.43709
-24.387777
-26.416273
-28.297493
-29.925846
-31.265205
-32.590675
-34.08009
-35.347206
-36.200283
-37.108936
-38.15653
-38.992935
-39.598705
-39.932156
-40.273945
-40.462902
-40.476795
-39.72653
-38.823433
-38.206547
-37.436832
-36.180832
-34.802567
-33.59103
-32.44896
-31.287437
-30.384342
-28.93105
-27.71951
-26.66914
-25.599318
-24.493372
-23.479124
-22.542683
-21.522877
-20.200188
-18.63019
-17.335287
-16.23212
-15.02058
-13.975767
-12.964298
-11.6166
-10.057717
-8.723912
-7.540161
-7.098338
-6.3953123
-5.8228874
-5.4060736
-5.3838434
-5.5477905
-5.739525
-6.0952063
-6.33418
-6.4008694
-6.2647104
-6.1618967
-5.9673834
-5.8367815
-5.745083
-5.2449055
-4.455738
-3.9611187
-3.146943
-2.116023
-1.2768378
-0.3348384
1.1434617
2.4466996
3.2803273
4.3779373
5.8423433
7.6096344
9.246324
10.68572
11.797224
12.575277
13.453365
14.175842
14.795506
15.701381
15.8153105
15.5207615
15.5235405
16.037611
17.057415
18.916405
20.125166
20.967129
21.645147
22.395412
22.728863
22.845572
22.953943
23.25405
23.459677
23.456898
23.265163
23.242933
23.504137
23.76812
23.79035
23.748669
23.840366
23.940403
23.907057
23.70143
23.531925
23.412437
23.042864
22.787218
22.723307
22.328722
21.75074
21.078281
20.36136
19.722246
19.327662
18.763573
17.902159
16.904583
15.654142
14.267542
12.947631
11.713861
10.221668
8.2042885
6.042414
4.208433
2.5550714
0.54602814
-1.8965011
-4.000022
-5.739525
-7.8680544
-10.313363
-12.655857
-15.087271
-17.21858
-19.199835
-20.719816
-22.337053
-23.815353
-25.327
-27.197105
-29.01997
-30.995667
-32.882446
-34.602497
-35.930744
-36.911648
-37.928673
-38.87623
-39.759872
-40.46568
-41.040882
-41.485485
-41.793926
-40.810246
-40.207256
-40.82136
-40.557377
-38.89012
-37.656353
-36.419807
-35.13602
-33.65494
-32.02659
-30.512165
-29.275616
-28.269707
-26.955353
-25.507618
-23.973743
-22.45932
-21.150524
-19.722242
-18.441233
-17.099092
-15.948687
-14.990015
-13.995218
-12.811468
-11.763876
-10.980265
-9.610336
-8.0264435
-6.4481087
-4.716942
-3.2997742
-2.8801813
-3.2219696
-3.42204
-3.3581285
-3.405367
-3.874977
-4.455738
-4.9753666
-5.2337904
-5.317154
-5.05595
-4.9920387
-5.2365694
-5.7228527
-5.736746
-5.620038
-5.0948524
-4.0750484
-2.7273502
-1.8798285
-0.8794751
0.54602814
1.8353727
3.3275664
4.5279903
6.000733
8.707244
10.227225
11.666622
12.942074
14.189736
14.659347
15.8180895
15.940354
15.576337
15.801416
15.870886
16.773983
17.502018
18.396778
19.37768
20.24743
20.800404
20.994919
21.270014
21.431183
21.072723
20.947678
20.947678
20.450281
20.06681
20.097378
20.414158
20.530865
20.69759
21.067165
21.300581
21.522882
21.625696
21.545113
21.470085
21.381165
21.23667
21.11996
20.669804
19.855625
19.224848
18.802477
18.68021
18.307858
17.527027
17.168566
16.829557
15.976479
15.056709
14.220303
13.139365
11.394304
9.857651
8.343226
6.3147326
4.300132
2.4494784
0.36263037
-1.6186252
-3.3220043
-5.939595
-8.162603
-9.874319
-12.211256
-14.589872
-16.301588
-18.410667
-20.739267
-23.073425
-24.887955
-26.552431
-28.358624
-29.803581
-31.217968
-32.751842
-34.11899
-35.44168
-36.5643
-37.57577
-38.32881
-39.015167
-39.548687
-40.090546
-41.296528
-41.363216
-40.97697
-41.33821
-40.910282
-40.526814
-39.909927
-38.278797
-37.075592
-35.65009
-34.077312
-32.565666
-30.887295
-29.975864
-28.066856
-26.402378
-24.957424
-23.120665
-21.400612
-19.844507
-18.341198
-17.049074
-15.720829
-14.531519
-13.558954
-12.505804
-11.010832
-9.57977
-8.454372
-7.1261263
-5.4255257
-3.7582693
-2.5745182
-1.6769791
-1.16013
-0.28482056
0.19312572
-0.3931923
-1.1101122
-1.8575983
-2.2327309
-3.0441284
-3.3525705
-3.4859514
-3.9666767
-4.755844
-5.592251
-5.7172947
-5.4310827
-5.461649
-5.0754013
-4.5474377
-3.7388182
-2.991332
-1.9465189
-0.25147533
0.8794794
1.9743106
3.8416367
5.920149
7.4456873
10.357827
12.336304
14.198072
15.395718
16.379398
16.471098
16.359947
16.762867
17.057415
17.357521
18.007751
18.152246
18.113344
18.421787
19.272087
19.84729
19.730583
20.139061
19.775043
19.752811
19.31099
18.285627
17.149115
16.37384
16.007046
16.123753
16.446089
16.51
16.698956
17.04908
17.457558
17.866035
18.110565
18.48014
18.8386
18.877502
18.79414
18.79414
18.385662
17.502018
17.38531
17.018513
16.91292
16.746195
16.468319
15.923682
14.85386
13.900745
12.853153
12.177915
10.899685
9.290783
7.923634
6.0062904
4.1417427
2.1160274
0.2903824
-1.4935808
-3.844411
-5.5311184
-7.52071
-9.663133
-11.724972
-13.711784
-15.4957485
-17.296385
-19.424913
-21.567337
-23.62362
-25.379795
-27.27491
-28.689297
-30.000874
-31.390251
-32.8491
-33.732746
-34.88593
-36.869965
-38.259346
-39.081856
-39.96828
-40.6852
-41.052
-41.29375
-40.901943
-40.6852
-41.396564
-40.99642
-39.6126
-38.65115
-37.47851
-35.96409
-34.602497
-32.4434
-31.087368
-30.00365
-27.83622
-25.946663
-24.184929
-22.584364
-20.805958
-19.063675
-17.301943
-15.637465
-14.231413
-12.986528
-11.733309
-10.366159
-8.690567
-6.909383
-5.506109
-4.163968
-2.6273146
-1.1323423
0.22369242
1.046205
1.7464523
2.3883457
2.6717792
2.7468057
2.1966114
1.2184882
0.6043825
-0.5126791
-0.62382936
-2.0910144
-3.3525705
-4.0500393
-4.917012
-5.5644636
-5.2171183
-4.9753666
-4.469632
-4.2584467
-4.0722694
-3.6332254
-3.0469074
-1.4574571
0.051409245
1.5686119
2.8023808
4.508539
5.986839
8.037563
11.4248705
13.670108
16.221008
17.204689
17.799343
17.593716
17.879929
18.238388
18.266176
18.185593
18.385662
18.221716
17.568707
17.577044
17.727097
17.624283
17.56593
17.126884
17.20747
16.307152
14.742709
13.892409
13.017099
12.803135
13.081011
13.000427
12.553047
13.01432
12.936516
13.497825
14.348125
15.20954
15.634691
15.918124
16.17377
16.095966
15.915345
15.740284
15.470744
15.340142
15.273452
14.9400015
15.037258
14.398143
13.581188
12.767012
12.397436
11.108092
10.218889
9.346359
8.293209
7.1789265
5.6783967
4.166752
2.3744519
0.6293912
-1.2518287
-3.3136683
-5.3671713
-7.1594706
-9.0657
-10.705168
-12.533592
-14.192511
-16.090403
-18.032755
-19.755587
-21.542328
-23.170681
-24.601742
-26.230095
-27.813988
-29.33675
-30.753914
-31.982128
-33.260357
-34.155117
-35.44446
-37.0617
-38.462193
-39.537575
-40.01552
-39.99329
-40.248936
-40.988087
-40.82414
-40.296173
-39.576477
-38.76508
-37.53409
-36.989452
-35.700108
-33.643826
-31.601437
-29.39788
-27.900131
-25.888308
-23.895937
-21.884115
-19.811161
-17.946615
-15.909784
-14.223078
-12.666971
-11.244247
-9.846531
-7.8513823
-5.936817
-4.172305
-2.624536
-0.87113905
0.5571432
2.2327352
3.6360087
4.0861673
4.9531403
5.503335
5.442202
5.0365033
4.5168753
4.383495
3.377584
2.0437796
0.79889536
-0.21257305
-1.7547841
-2.9524298
-4.0833845
-4.425172
-4.9642515
-5.178216
-4.4057207
-4.011137
-3.7804995
-2.8996334
-2.2799697
-1.5324836
-0.6543956
0.7294264
2.2827528
4.025035
5.689512
7.1705904
9.324129
13.292197
15.373487
16.276585
17.115768
17.432549
17.999416
17.602053
17.929947
18.113344
17.891045
17.552034
17.00462
16.949043
16.437752
15.27901
14.445382
14.298108
13.950763
12.519702
11.47211
10.516216
10.166093
9.643686
10.002146
10.141085
9.840979
9.596447
9.924341
10.513437
11.5777025
12.58917
13.5534
13.803489
13.7701435
13.809046
13.809046
13.281082
13.342215
13.139365
12.8864975
13.125471
12.514145
11.850021
11.397083
11.091419
10.085508
9.335243
8.826731
8.468271
7.7346783
6.27583
5.0587335
3.597106
2.1132486
0.38486052
-0.9795103
-2.463368
-4.147296
-5.942374
-7.7513466
-9.49085
-11.135876
-12.958742
-14.82329
-16.576687
-18.163357
-19.463818
-20.73371
-22.178665
-23.815353
-25.229742
-26.730272
-27.930695
-29.24783
-30.13425
-30.831722
-31.929329
-32.907455
-34.18846
-35.655647
-36.964443
-38.0037
-38.659485
-38.840103
-39.34306
-39.465324
-38.489983
-38.326035
-37.84531
-37.08393
-35.622303
-33.754974
-31.362465
-29.081104
-27.327705
-25.788273
-23.787567
-21.478416
-19.408241
-17.340845
-14.809395
-12.69198
-11.244247
-9.407487
-6.9594
-5.2532425
-3.997243
-1.8714924
0.526577
2.5133898
4.277902
5.986839
7.2094927
8.320997
8.785049
8.879527
8.640554
7.815263
7.326201
6.617617
5.361618
4.508539
3.0858142
1.3629835
0.05696678
-0.79611254
-2.0048728
-2.691226
-3.285881
-3.7360392
-3.733261
-3.9222164
-3.6276684
-2.991332
-2.5495095
-1.7936869
-0.8044486
0.53769207
2.2994254
3.8999908
5.1504326
6.909387
8.879527
10.863562
14.478727
15.381824
16.221008
16.629486
16.4183
16.346054
16.44053
16.746195
16.479435
15.9653635
15.162302
14.984461
14.703807
13.411684
12.839259
12.675312
11.363738
10.252234
8.818395
7.9208555
7.3234224
6.8704844
7.5957403
7.673546
7.1233516
7.3428736
7.868059
8.371015
9.140731
9.92712
10.819101
11.016394
11.377632
11.561029
11.230358
11.172004
11.249809
10.899685
10.9886055
10.760748
10.393951
10.680163
9.885438
9.224093
8.562749
7.7708025
7.2289443
6.3341837
5.631158
5.042061
4.208433
3.3053362
1.7297797
0.11809921
-1.4046607
-2.6606598
-3.9638977
-5.300481
-6.6009407
-7.8624973
-9.315788
-10.852442
-12.655857
-14.509289
-16.134863
-17.379747
-18.657976
-20.097374
-21.364489
-22.475992
-23.629177
-24.83516
-25.94944
-27.052608
-27.819546
-28.68652
-29.753563
-30.559402
-31.279102
-32.746284
-34.177345
-35.28885
-35.925186
-36.278088
-36.505947
-37.022797
-37.445168
-36.864407
-35.883507
-34.84147
-33.618816
-32.218323
-30.259296
-27.69728
-25.663229
-23.429106
-21.153303
-18.277287
-15.923677
-14.223078
-11.713858
-9.67147
-7.0399847
-4.3557034
-2.310536
-0.4265375
1.6102931
3.8333006
6.1063256
8.129262
9.518642
11.121986
11.688852
11.880587
11.961171
11.686074
10.883013
9.924341
8.937881
7.9180765
6.3341837
5.142096
3.8027341
2.89408
2.0410008
1.1490192
0.30149746
-0.75165224
-1.6214037
-2.1549258
-2.624536
-2.5967484
-2.4411378
-2.0826778
-1.7214394
-1.1323423
0.031958103
1.3629835
2.9329824
4.772521
6.7287674
8.471049
10.03827
12.466906
13.967436
14.459276
14.828851
14.653789
14.373135
14.367577
14.545418
14.420373
13.789595
13.764586
13.6256485
12.56694
11.738871
10.949703
10.691278
9.763172
8.810059
7.5901833
6.29806
5.6144853
4.9559193
5.778432
6.1174407
5.950715
5.9340425
6.5453696
7.1678114
7.48459
7.9319706
8.3515625
8.746147
8.98512
8.865633
8.91843
9.0823765
9.115722
9.001793
9.274111
9.401934
9.682589
9.324129
9.182412
8.365457
7.5123777
6.7343254
6.0479717
5.2060075
4.414061
3.6137786
2.6717792
1.9215143
1.254612
0.18478966
-1.4129968
-3.0357924
-4.5557737
-5.586693
-6.5481443
-7.667984
-8.743363
-9.782619
-10.771858
-12.016743
-13.675661
-15.387377
-16.63782
-17.715977
-18.663534
-19.511055
-20.575321
-21.795197
-23.017849
-24.034876
-24.96576
-25.663229
-26.469069
-27.258236
-27.755634
-28.119652
-29.08944
-30.31765
-31.448605
-32.073826
-32.48508
-32.746284
-33.02138
-33.70218
-33.90225
-33.599365
-32.51287
-31.337456
-29.911953
-27.92514
-25.113035
-23.045637
-21.000471
-17.410315
-15.381819
-13.119909
-10.27446
-7.4623556
-4.87811
-2.382784
0.33484268
2.7940445
4.8280964
7.195599
9.496412
11.210906
13.033772
14.184178
14.589877
14.478727
14.267542
13.759028
13.161595
12.208481
11.172004
10.26335
8.879527
7.8013687
6.531476
5.381069
4.186203
3.0691416
2.3994608
1.5574968
0.8044529
0.22647095
-0.4543252
-0.85446644
-0.7460947
-0.79611254
-0.82389975
-0.6543956
0.054187775
0.8294616
2.1688237
3.6276722
5.808998
7.826378
9.857651
11.661065
13.005985
12.139011
12.239047
11.922268
12.005631
11.947277
11.975065
11.850021
11.836127
11.463774
11.191455
10.449526
9.501969
8.990678
8.665563
8.184837
7.404006
6.381423
5.3894057
4.6085744
4.311247
4.522433
5.0559545
4.980928
5.250468
5.5061135
5.781211
5.822892
5.931264
6.3258476
6.7621126
7.034431
7.1011214
7.087228
7.084449
7.545723
7.854165
8.165386
8.518289
8.609987
8.307103
7.6124134
7.0316525
6.550927
6.1174407
5.6061487
4.7919726
3.8666456
2.835726
1.888169
0.8294616
0.18756819
-0.59326315
-1.6102886
-3.0830317
-4.2667828
-5.5616846
-6.8649225
-7.787471
-8.690567
-9.613115
-10.446743
-11.266478
-12.22237
-13.34499
-14.712139
-15.743059
-16.554457
-17.224136
-17.918827
-18.833038
-19.852842
-20.86709
-21.789639
-22.475992
-23.026186
-23.604168
-23.995974
-24.268291
-24.74068
-25.61321
-26.696928
-27.472202
-27.88068
-28.425316
-28.947723
-29.145016
-29.12556
-29.364536
-29.231155
-28.391972
-27.236008
-26.10783
-24.323866
-22.086966
-20.002895
-17.190792
-14.942776
-11.786104
-8.418249
-5.4116316
-3.2164116
-0.22368813
1.9659743
4.922574
6.989971
9.652022
12.336304
13.66733
15.340142
16.073734
16.70729
16.790655
16.393291
16.054283
15.384603
14.439824
13.706232
12.705879
11.297048
9.924341
8.685014
7.426236
5.750644
4.5279903
3.4081502
2.4050183
1.6992135
1.3740985
1.0323114
0.9906297
0.9795146
0.84057665
0.818347
0.8822584
1.4713552
1.8659389
2.8412836
4.083389
5.4283085
6.8538117
8.673899
10.002146
10.877455
11.597154
9.043474
9.140731
9.05181
8.898978
9.060146
9.36581
9.193527
9.00735
8.779491
8.3598995
8.043121
7.2150507
7.001086
6.6259537
6.3008385
5.681175
5.050397
4.436291
4.069495
3.8777606
4.402946
4.7225037
4.4779725
4.4223976
4.5835657
4.6752644
4.7336187
4.822539
5.164326
5.5644674
5.8284497
6.0229626
6.1952457
6.6370687
6.876042
7.140024
7.2817407
7.426236
7.3206434
6.737104
6.189688
5.750644
5.3921843
4.900344
4.2417784
3.2831063
2.5634077
1.7019923
0.7961168
-0.037510872
-0.87113905
-1.7019877
-2.7940407
-4.2139864
-5.358835
-6.609277
-7.9013996
-8.918426
-9.690921
-10.385611
-11.035841
-11.6860695
-12.472458
-13.456139
-14.417589
-15.028917
-15.526316
-16.151535
-16.710066
-17.268597
-17.99941
-18.696878
-19.291534
-19.661108
-19.933428
-20.075144
-20.439161
-21.000471
-21.714611
-22.514894
-23.17346
-23.69031
-23.973743
-24.376663
-24.687883
-24.729565
-24.612858
-24.368326
-24.012646
-23.140116
-22.125868
-21.206099
-20.06125
-18.07166
-15.542988
-13.319981
-9.954903
-7.4151173
-4.1056147
-1.0851035
1.4324524
4.0611587
6.9010506
9.0907135
11.355402
13.7701435
14.803842
16.232124
17.071308
17.485344
17.604832
17.62984
17.546478
17.107433
16.42108
15.465187
14.267542
12.961525
11.638835
10.310589
8.960112
7.4512453
6.2035823
4.9559193
3.7026987
3.019124
2.4967172
2.1049123
2.052116
2.0993547
2.0771246
2.4022396
2.846841
3.4776192
4.136185
5.061512
6.29806
7.262289
7.704112
7.6485367
7.4818115
7.5874043
8.095917
8.687793
5.292149
5.49222
5.7756534
5.708963
6.100768
6.598166
6.795458
7.137245
7.265068
6.7315464
6.2452636
5.9257064
5.631158
