u
21.777351
20.349094
18.935677
17.603874
16.416752
15.352053
14.30961
13.23007
12.124563
11.074701
10.110165
9.1901455
8.258997
7.3278465
6.448635
5.7511997
5.150219
4.608595
4.066971
3.5513134
3.106144
2.746296
2.453226
2.1972523
1.9969254
1.8893433
1.8151474
1.7335339
1.6519184
1.5591736
1.4256229
1.2549744
1.1399727
1.1214218
1.1473923
1.1399727
1.099163
1.0546494
0.9841614
0.9173851
0.9656143
1.225296
1.6185303
1.9969254
2.3159657
2.6127453
2.9354935
3.2805023
3.6032505
3.8777733
9.219824
9.616768
10.214039
10.9263115
11.623745
12.258114
12.885063
13.608465
14.402353
14.892042
15.455925
16.164488
16.869343
17.503712
18.156628
18.824385
19.518108
20.044895
20.464096
21.068787
21.877514
22.71592
23.591423
24.56338
25.594692
26.67423
27.827965
29.018797
30.19479
31.322557
32.39097
33.470505
34.550045
35.52571
36.423473
37.425106
38.526905
39.610153
40.71937
41.97327
43.230877
44.45881
45.68303
46.914665
48.142597
49.348267
50.55023
51.670578
52.705597
53.714653
54.742256
55.777275
56.752945
57.632156
58.44088
59.21251
59.961884
60.663025
61.2603
61.738857
62.135803
62.44371
62.62549
62.65146
62.49936
62.15435
61.616432
60.948677
60.240112
59.494453
58.63008
57.691513
56.726974
55.73647
54.65322
53.466095
52.223328
50.87298
49.322296
47.60839
45.849968
44.117508
42.373924
40.522755
38.564003
36.553314
34.587143
32.702587
30.929323
29.215414
27.508926
25.79131
24.159016
22.704792
21.384117
20.163607
19.035841
17.978561
16.954666
15.9344845
14.92543
13.942345
12.992647
12.102304
11.326965
10.666628
10.054518
9.42757
8.845139
8.373999
8.092056
7.988184
7.824955
7.6543064
7.517044
7.413172
7.320427
7.3092976
7.3612347
7.4539795
7.6023693
7.787857
7.9102783
7.913988
7.828665
7.773018
7.802696
7.9214077
8.121735
8.233028
8.125444
7.913988
7.8657627
8.155123
8.607714
8.941591
9.093691
9.119659
9.119659
9.10111
9.0825615
9.119659
9.10853
9.078852
16.45385
17.099348
17.789362
18.323566
18.824385
19.518108
20.41958
21.283955
22.100101
23.112864
24.355633
25.290491
25.813568
26.284706
26.867138
27.208435
27.501507
28.04684
28.466043
29.15235
30.116886
30.925613
31.860472
32.91033
33.637444
34.297783
35.325386
36.41976
37.291557
38.27093
39.22434
40.044197
40.76389
41.606003
42.41473
43.33104
44.462517
45.430763
46.08739
46.725468
47.556454
48.498734
49.59682
50.847008
52.08236
53.27319
54.456604
55.65856
56.749233
57.602478
58.377815
59.179123
59.943336
60.63706
61.36046
62.11354
62.822105
63.397118
63.83116
64.14278
64.335686
64.472946
64.58053
64.680695
64.62875
64.28375
63.801483
63.32292
62.73307
62.065315
61.160133
59.947044
58.6746
57.465218
56.32632
55.105812
53.577393
51.88945
50.40555
48.903095
47.244835
45.545765
43.79105
41.906494
39.914352
37.914795
35.930077
33.88971
31.819664
29.719942
27.661026
25.79502
24.199821
22.804955
21.421215
20.063442
18.854063
17.789362
16.672726
15.741577
15.003334
14.187187
13.356203
12.669897
12.172791
11.746168
11.308416
10.985668
10.766792
10.625822
10.592434
10.766792
10.963409
11.193415
11.523582
11.876009
12.32118
12.747803
13.152166
13.56024
13.946054
14.424612
14.888332
15.125757
15.314955
15.619154
15.804642
15.815771
15.68222
15.630283
15.493023
15.433666
15.786093
16.286911
16.346268
16.101423
16.157068
16.060616
16.023518
16.112553
16.105133
15.979
15.930775
16.053196
24.322245
24.051434
24.455795
25.535336
26.488743
27.197308
28.028292
28.722017
29.322998
30.168823
31.255781
31.771437
31.244652
31.2632
32.112736
32.843555
33.68938
34.980377
36.13782
37.183975
38.211575
38.960945
39.621284
40.355816
41.324062
42.169888
42.934097
43.746532
44.358643
44.781555
45.15995
45.712704
46.55111
47.33387
47.9163
48.53583
49.110844
49.800858
50.609585
51.54444
52.5164
53.369644
54.04111
54.82758
55.710503
56.708427
57.71748
58.58927
59.37574
60.15108
60.829964
61.516273
62.258224
62.948235
63.430504
63.6568
63.82374
64.02778
64.376495
64.691826
64.777145
64.82166
64.87731
64.51746
64.072296
63.638252
63.09292
62.766457
62.239674
61.516273
60.77432
60.099144
59.134605
57.928936
56.47842
54.875805
53.495773
52.26043
50.63555
48.802933
47.0408
45.300922
43.394108
41.479874
39.621284
37.69592
35.640713
33.58551
31.764017
29.846073
27.672155
25.47227
23.661907
22.356073
21.113304
19.65166
18.197435
17.091928
16.31288
15.441086
14.7584915
14.109283
13.4044285
12.937
12.744093
12.521507
12.425053
12.521507
12.61796
12.992647
13.397009
13.816212
14.305901
14.906881
15.511572
16.142231
16.809986
17.384998
17.915493
18.746479
19.874245
21.098465
21.929451
22.304138
22.7085
22.905117
22.990442
22.856892
22.519302
22.315266
22.7085
23.368837
23.198189
22.8606
23.257545
23.851105
23.999496
24.125628
23.992077
23.402225
22.7085
22.778986
23.543196
24.233212
30.50641
30.895935
32.001442
32.92517
33.678253
34.386818
34.92844
35.291996
35.477486
35.26603
33.173725
33.68196
35.789104
37.37688
37.966732
38.16335
38.886753
40.12581
41.453903
42.596508
43.79847
44.866882
45.66448
45.83513
45.846256
46.11707
46.39159
46.525143
46.862732
47.578712
48.383728
49.062614
49.74892
50.36845
50.902657
51.370087
52.03784
52.6685
53.195286
53.625618
53.99288
54.400955
54.690315
55.07984
55.43969
56.066635
56.641647
57.246338
57.73603
58.16636
58.952827
59.97301
60.510925
60.548027
60.714966
60.996902
61.54224
62.202576
62.57355
62.644035
62.881462
63.03356
62.62549
62.258224
61.872406
61.594177
61.048843
60.273502
59.442516
58.49282
57.55054
56.871655
56.18906
54.816452
53.01722
51.77445
50.754265
49.882473
48.305824
46.183846
44.599777
43.319912
41.66536
39.84016
37.85173
36.0154
34.6094
33.05501
31.003517
29.248802
27.724092
25.854374
23.750942
22.040745
20.627327
19.121166
17.730007
17.025152
15.938194
15.185112
14.59897
14.016539
13.612175
13.437817
13.445236
13.515722
13.54911
13.786535
14.3429985
14.862364
15.467054
16.15336
16.813696
17.436935
18.197435
19.06181
19.885376
21.217178
22.344944
23.494968
24.793385
26.195671
27.356827
28.276846
28.955732
29.011377
29.015087
29.341547
29.471388
29.738491
30.383987
30.261566
29.382355
29.708813
29.653166
29.386063
29.853493
30.424795
30.165112
29.374935
29.322998
29.868332
30.116886
30.37286
36.812996
37.899956
38.845943
39.506283
40.25194
41.22019
42.503765
42.29973
41.66165
42.75974
44.021057
44.74817
45.074627
44.644295
45.14511
46.87386
48.68793
49.671017
49.834244
50.342484
50.34619
49.982635
49.622787
49.667305
49.837955
49.79715
49.678436
49.78231
49.986343
50.171833
49.875053
49.622787
49.693275
49.91957
50.409256
50.572487
50.502
50.609585
50.38329
50.36474
50.657814
51.00282
50.847008
50.910072
50.950882
51.1475
51.844933
52.709305
53.462387
54.256275
54.79419
55.243073
55.710503
56.151962
56.908752
57.628445
57.943775
58.01055
58.32217
59.06412
58.89347
58.311043
58.45572
58.544754
58.285072
57.810223
56.730682
55.810665
54.742256
53.6182
51.91171
51.670578
51.05105
49.967796
48.383728
47.467422
46.5474
45.293503
43.79105
42.26263
40.956795
39.450634
38.040928
36.30847
34.383106
32.750813
30.224468
29.337837
29.081863
26.959883
24.589348
23.034958
22.048164
20.638456
19.499561
18.123241
17.084509
16.220135
15.652542
14.884623
14.276222
13.771696
13.716049
13.734598
14.027668
14.554455
15.051561
15.68964
16.15336
16.709824
17.559357
18.690834
19.82602
20.55684
21.4917
22.604628
23.851105
25.227425
26.722458
28.466043
29.7422
30.751255
32.00886
33.3926
34.030678
34.457302
35.110218
35.340225
35.214092
36.134113
37.04671
36.846386
35.202965
35.317966
35.440388
35.214092
36.430893
36.853806
35.72233
35.384743
36.293633
36.60154
36.33815
36.27508
44.176865
45.00785
46.005775
46.999992
47.79017
48.439377
48.224213
50.33506
50.98798
51.57041
51.692833
52.390266
53.69239
54.234016
54.686607
55.487915
56.52665
56.726974
56.21132
56.367126
56.177933
55.291298
55.2542
55.12065
54.334183
53.332546
52.653664
51.88203
50.88411
50.067963
49.363106
48.754707
48.21679
47.94227
47.45629
46.8516
46.432396
46.172714
45.91674
45.887062
46.054
46.187553
45.83513
46.40643
46.959183
47.66404
48.50244
48.958744
49.051487
49.348267
49.997475
50.92491
50.962013
51.45541
52.086067
52.271553
52.267845
52.34575
52.24559
51.91542
52.238167
51.659447
51.01766
50.87298
50.724586
49.515205
48.906807
48.57293
48.20566
47.619522
46.758858
45.742382
45.17479
44.2288
42.641026
41.309223
40.40404
38.359966
37.970444
36.76848
35.82249
34.6094
33.0884
32.20548
30.380278
28.703468
28.38443
27.238113
25.950829
24.38902
21.925743
21.50283
20.237803
18.854063
17.38871
16.813696
16.513206
15.155436
14.999624
14.46171
13.923796
14.068476
14.194607
14.435741
14.940269
15.311245
15.897387
16.772888
17.696617
18.969065
20.490067
22.111229
23.554325
24.823063
26.318094
28.087648
30.083498
31.700953
32.47258
33.58551
34.92102
36.853806
38.404484
39.573055
40.55614
40.26678
40.993893
41.776653
41.887947
42.25892
42.24779
42.488926
42.177307
41.991817
42.236664
42.26263
42.41473
42.321987
42.040047
42.10682
41.97327
42.61506
43.075066
43.594433
52.286392
53.629326
54.660637
55.228233
55.647434
56.47471
57.85845
58.44459
59.535263
59.602036
60.33657
61.2603
62.00596
61.430946
60.65561
61.37159
61.594177
60.43302
59.71333
58.77105
58.30362
57.635864
56.752945
55.72163
54.50112
53.377064
52.06752
50.68378
49.504078
48.198242
47.02596
46.028034
45.111725
44.210255
43.95057
43.67605
43.286522
43.04168
42.60022
42.58167
42.44812
42.655865
42.922966
43.742825
43.561047
43.63153
43.92089
44.054443
44.492195
44.473648
44.536713
44.58865
44.659134
44.640587
44.43284
44.57752
44.29187
43.650078
43.92089
43.297653
42.837643
42.56312
41.82488
41.171963
40.71566
39.858707
39.450634
39.046272
38.541744
38.081734
37.83689
37.23591
36.638638
36.48283
35.922657
34.245846
34.223587
34.119713
32.95114
31.797405
31.103682
30.320923
29.018797
27.631348
26.2439
25.409203
25.327589
23.428192
22.059292
21.298794
19.95957
19.785212
18.694542
16.539175
16.008678
16.004969
14.283642
14.524776
14.213156
14.087025
13.923796
14.480259
14.773331
15.159145
15.778673
16.424171
17.648392
18.868902
19.992958
21.918324
24.370472
26.325514
27.727802
29.693974
32.04225
34.47956
36.653477
38.103992
40.062744
41.379707
42.72264
43.77621
44.981884
46.54369
46.67353
47.871784
48.04985
48.35776
48.439377
48.161144
48.643414
48.750996
49.370525
49.296333
49.45585
49.938118
49.90473
49.696983
49.79715
50.950882
51.488796
50.917496
51.332985
51.40718
60.65561
62.024506
62.59581
63.141144
63.282116
64.01294
63.523247
63.98326
64.350525
64.57682
64.777145
65.34845
65.09618
64.10939
63.278404
62.488228
61.742565
60.566574
58.678307
57.843613
56.548904
54.412086
53.024635
51.71138
50.70604
49.4744
48.009045
46.42498
45.79432
44.529293
43.175232
42.86361
42.496346
41.921333
41.491
40.941956
40.40404
39.573055
39.454346
38.727234
38.716103
38.653038
38.074314
38.100285
38.46755
37.97415
37.37317
37.55124
37.139458
36.842674
36.653477
36.28992
35.904106
35.39587
34.850536
34.268105
33.770996
33.463085
33.0884
32.424355
32.15354
31.248362
30.51754
29.91656
29.771877
29.356386
28.555079
28.202652
27.77232
27.275211
27.215855
26.967302
27.111982
26.996979
26.796654
26.010185
26.07325
26.55181
26.229061
25.865503
26.013893
25.509367
23.873363
23.153671
23.394806
23.17593
21.4917
20.42329
19.451334
19.340042
18.542442
18.115822
16.758049
15.745287
15.129467
15.307535
14.298481
14.283642
14.253963
14.057346
14.406063
14.825266
15.923355
16.628208
17.715168
18.865192
20.208124
21.873806
23.906752
26.436806
29.233963
31.704662
33.85261
36.738804
39.68435
41.97698
44.52558
46.53998
48.39486
49.17391
51.032497
51.351536
53.25835
54.089336
54.582733
55.395172
55.24678
54.719994
55.1392
56.222446
55.88857
55.38404
56.15567
55.996155
56.18535
55.72534
56.048088
56.619392
57.175858
57.55054
58.93799
59.472195
59.372032
59.72075
68.05657
69.29935
69.48483
68.850464
68.546265
68.23093
67.871086
67.08462
66.60235
66.13121
65.19635
64.7957
63.6939
62.4029
61.553368
59.809784
57.962326
56.122284
54.734833
52.891083
50.709747
49.01439
48.287277
46.625305
46.020615
45.241566
43.679756
42.55941
41.48729
40.500496
39.83645
39.40241
39.35789
38.76804
38.01867
37.40656
36.88719
35.83733
35.522003
34.7986
34.234715
34.093746
33.811806
33.10695
32.142414
31.448689
30.550926
29.471388
28.862988
27.842804
27.527475
26.945044
26.266157
25.257103
24.481766
23.532066
22.682533
22.044453
21.717995
21.287663
21.053947
20.601358
20.43813
20.248932
19.992958
19.436495
18.90229
18.512764
18.308727
18.182596
18.041626
18.15292
18.067595
18.019367
17.744846
17.333061
17.8413
18.553574
18.761318
18.998743
19.900215
20.230383
19.95586
20.056023
20.642166
20.512325
19.258427
19.076649
19.006163
18.486797
18.023077
16.179327
16.094004
15.463345
16.116262
16.183037
15.055271
15.348343
15.782383
16.053196
16.094004
17.188381
18.642607
19.395687
20.797976
23.194479
25.045647
27.030369
29.938818
33.11066
36.1675
39.2095
42.396183
45.070915
47.489677
50.008606
51.844933
53.72207
55.057583
56.32261
56.9644
59.06041
58.448303
59.27929
60.529476
61.07481
62.091286
62.213707
62.26564
63.371147
64.116806
64.38391
64.42843
65.0628
65.05538
64.48408
63.753254
63.82374
64.50633
65.76395
66.56154
66.925095
67.11058
67.25897
71.4881
71.50665
71.258095
70.14146
69.38095
68.62416
66.85832
65.2928
64.61021
63.304375
61.460625
59.53155
58.255394
57.03488
55.39888
53.72207
52.319782
50.642975
48.72503
46.265457
44.165737
43.279106
42.169888
41.387127
41.21648
40.30388
38.819977
38.504646
37.773827
37.183975
36.32331
36.16379
35.414417
34.397945
33.507603
32.595005
31.048035
31.022066
30.35431
30.05382
29.88688
29.57526
29.15235
28.187813
27.119402
26.488743
25.691145
24.70435
23.535776
22.482204
21.34331
19.81118
18.939388
18.082432
17.032572
15.715609
14.487679
13.282007
12.32118
11.597778
11.09325
10.870665
10.7630825
10.603563
10.377268
9.839354
9.687252
9.805965
9.739189
9.631607
9.835644
10.110165
10.214039
10.247425
10.1843605
10.414366
11.0709915
11.901978
12.135693
12.9332905
14.016539
14.654617
15.2185
15.867708
16.75063
17.295963
17.941463
17.874687
18.071304
17.882107
18.197435
17.474033
17.177252
16.772888
17.269997
17.577908
17.121607
17.640972
18.698254
19.65908
20.222963
22.203974
23.157381
24.926935
27.267792
30.020432
31.871601
34.92102
37.870277
41.257286
44.74075
47.30048
50.438934
52.39398
54.386116
56.285515
58.043938
59.290417
59.98785
61.289978
62.42887
63.15969
63.649384
64.691826
65.20006
66.19057
66.9622
67.804306
68.27916
68.91724
69.40692
69.38095
69.59983
70.1971
70.694214
70.40114
70.16
69.84468
69.87064
69.95596
70.60889
71.491806
71.948105
71.76633
70.27501
68.96546
67.86737
66.65057
64.817955
63.426796
61.96515
59.96559
58.45943
56.604553
54.760803
53.198997
51.718803
49.59682
47.270805
45.864807
44.284447
42.72264
41.279545
39.780804
38.901592
37.66624
37.128326
36.716545
36.65719
36.119274
35.206673
35.036022
34.127132
32.669197
31.815954
30.751255
29.90172
28.770245
27.89845
27.238113
26.98956
26.856009
26.41084
25.92115
25.368397
24.025463
23.209318
22.5564
21.94429
21.061367
20.27861
18.928257
17.804201
16.646757
15.155436
13.675241
12.369408
11.156317
10.099035
8.897074
7.5615616
6.3744392
5.369095
4.3637505
3.4771194
2.6461334
2.149025
1.9153118
1.6444988
1.4182034
1.4553013
1.6444988
1.7446632
2.0525723
2.4458065
2.8575897
3.1098537
3.4548607
3.829546
4.51585
5.435871
6.1147556
6.5673466
7.5652714
8.837719
9.831934
10.707436
11.71278
13.011194
14.146381
15.415117
16.375944
17.474033
17.948883
19.102615
19.410526
19.525528
19.859406
20.601358
21.02798
20.111671
22.437687
23.398516
24.633865
26.503582
28.807343
30.858837
32.999367
35.56652
38.233833
40.708244
43.664917
47.18177
49.71553
52.256718
54.412086
56.129704
57.342796
58.94912
60.032368
61.545948
62.350967
63.133724
64.82538
65.7862
66.69509
67.37398
67.8006
68.2198
68.23464
68.48691
69.08789
69.28079
69.76677
70.378876
70.56065
70.88341
71.673584
72.37844
72.252304
71.88875
71.72923
71.50665
71.72923
72.15585
72.67522
72.812485
71.56972
65.945724
63.69019
61.972572
59.86543
57.85845
55.9368
54.015144
52.48672
50.81733
48.86229
47.077896
45.00043
43.19749
41.21648
39.628704
38.58255
37.23962
36.056206
34.95812
33.989872
33.307278
32.858395
32.524517
31.908699
31.4153
31.148197
30.328342
29.486227
28.339912
27.226986
26.262447
25.498238
24.674671
23.973528
23.342869
23.079475
23.105446
22.70108
21.992517
21.52509
20.623617
19.889084
18.531315
17.503712
16.4353
15.426247
14.346708
13.170715
11.976173
10.818729
9.57596
8.377708
7.105261
5.714102
4.441656
3.284212
2.2269306
1.1028748
0.008495331
-0.94861984
-1.7499275
-2.4102669
-3.11512
-3.853363
-4.3133698
-4.595314
-4.706604
-4.599022
-4.33934
-3.998043
-3.58255
-3.204155
-2.6736603
-2.102356
-1.3344345
-0.16586304
0.8135147
1.6667576
2.7500057
4.0743904
5.3208675
6.3670197
7.483656
9.11224
10.878084
12.235855
13.526852
15.411407
16.880472
18.279049
20.156187
21.680897
22.882858
24.277729
25.479689
26.40342
27.965227
29.041056
30.95158
32.8213
35.447807
37.035583
39.728867
41.754395
44.941074
47.229996
49.64505
52.861404
53.955788
55.669693
57.042305
58.214584
59.27929
60.03608
61.38272
62.822105
63.871967
64.78828
65.7083
66.24992
66.60977
66.91397
67.22188
66.661705
66.72106
66.83977
66.79155
66.79526
66.94736
66.92139
66.92139
67.29978
67.86366
68.42755
69.028534
70.42711
70.97986
71.58084
72.00375
72.67893
72.5899
71.78488
70.171135
68.07141
58.91202
56.148254
53.373352
50.735718
48.361473
45.98723
44.158318
42.72635
41.123734
39.892097
38.26351
36.89461
35.047153
33.57067
32.372417
31.381912
30.51383
29.679134
28.83331
28.443785
28.07281
27.712963
26.996979
26.329224
25.705984
25.249683
24.55596
23.888203
22.782696
21.922031
21.20234
20.73862
20.289738
19.621983
19.588594
19.254717
19.04326
18.405182
17.407257
16.45756
15.481894
14.539616
13.8199215
13.007484
11.690521
10.369848
8.893364
7.680273
6.775093
6.0294323
5.1761875
4.2376194
3.3806648
2.3419342
1.1956177
0.0010757446
-1.1712074
-2.2247772
-3.3339958
-4.3912773
-5.303875
-5.967922
-6.535515
-7.125366
-7.726349
-8.108452
-8.342167
-8.353298
-8.238293
-8.012001
-7.70409
-7.1550446
-6.498417
-5.767597
-4.702896
-3.474968
-2.1357422
-0.78910065
0.69480133
2.1230583
3.2767925
4.5418186
6.088789
7.951086
9.902418
11.723909
13.571369
15.648832
17.804201
19.840858
22.24849
24.615314
27.097143
29.27477
30.970129
33.68938
35.12135
37.21365
39.424667
42.11795
44.176865
46.766277
48.424538
51.210564
52.887375
53.840782
55.85147
56.79004
57.921516
58.94541
60.154793
60.510925
61.642403
62.269352
62.825813
63.011303
63.252438
63.76438
63.81261
63.65309
63.89052
64.26891
64.31343
64.17988
64.239235
64.14278
63.89052
63.64196
63.411957
63.486153
63.853416
64.19472
64.89215
65.52652
66.49106
67.76721
68.92837
70.16
70.68308
70.34549
68.96918
67.09575
64.402466
61.738857
48.424538
45.111725
42.040047
39.96629
38.052055
36.219437
34.62795
33.173725
32.112736
30.996098
30.05753
29.037346
27.839094
26.55552
26.195671
25.46114
24.793385
24.218372
23.728683
23.216736
22.600918
22.300426
21.773642
21.298794
20.938946
20.393612
19.80376
19.176811
18.382923
17.53339
17.047411
16.646757
16.142231
15.737867
15.459635
14.969948
14.509937
13.834761
12.79974
11.950205
11.011637
10.499689
9.557411
8.5038395
7.520754
6.3336315
5.242964
4.3674603
3.6180897
3.1543694
2.508873
1.7743397
0.7504463
-0.31796265
-1.2936287
-2.2396164
-3.3933525
-4.3207893
-5.1332283
-5.9419556
-6.76923
-7.5371513
-8.208618
-8.94315
-9.603485
-10.037525
-10.056076
-10.056076
-10.119141
-9.9893
-9.662842
-9.021053
-8.037968
-6.8100395
-5.5969467
-4.3356285
-2.933342
-1.3084679
0.3980217
1.9449902
3.5290546
5.2132854
7.0570354
8.930462
10.80389
12.79603
15.211081
17.911785
20.493774
22.986732
25.724533
28.492012
31.307718
33.934227
36.660896
39.599026
42.10682
44.811234
47.063057
49.752632
51.303307
53.963203
54.47886
56.15567
57.086823
58.281364
59.027023
59.783813
60.277214
60.92271
61.293686
61.06739
61.22691
61.05997
61.445786
60.948677
60.733513
60.800285
61.13788
61.21207
61.590466
61.597885
61.39385
61.375298
60.878193
60.648186
60.80771
60.848515
60.996902
61.278847
61.597885
62.15435
62.54016
63.100338
63.66793
64.10939
64.09084
63.452766
62.46597
61.167553
59.579777
57.66925
54.920322
51.90058
37.336075
34.43133
32.235157
30.328342
28.911215
27.330858
26.158575
25.257103
24.585638
24.047722
23.302063
22.85318
22.389462
21.78848
21.232018
20.686684
20.119091
19.629402
18.854063
18.260502
18.197435
17.97485
17.778233
17.551937
17.125317
16.739502
16.238684
15.574636
14.895752
14.417192
13.827341
13.163296
12.736673
12.514088
11.890848
11.835201
11.045023
10.19549
9.360794
8.49642
7.7396297
6.960581
5.9737854
4.935053
3.9482574
3.0727558
2.3530617
1.6964359
1.1993294
0.57238007
-0.2400589
-1.1229782
-1.9873543
-2.714466
-3.4452896
-4.2799835
-5.047905
-5.9605026
-6.9176216
-7.7857056
-8.472008
-9.07299
-9.69252
-10.13398
-10.371407
-10.542053
-10.694153
-10.512375
-9.970753
-9.440254
-8.716854
-7.7003784
-6.457611
-5.0627403
-3.54916
-2.1320343
-0.68893814
0.83206177
2.3790302
4.100359
6.036852
8.06238
10.050808
12.0837555
14.17235
16.394493
18.983904
21.80332
24.574509
27.479248
30.432215
33.55954
36.90203
40.378075
43.30136
46.243202
48.83632
50.765396
52.434784
54.081917
55.573242
57.071983
57.914097
58.3704
59.275578
60.18818
60.280922
60.095436
59.750427
59.56865
59.2459
